23|382.69|0.08|147.48
6|8486.6|7.5|82.78
2.6|5828.62|2.33|1206.67
9.3|685.55|0.08|11.66
0.3|21928.7|6.25|1279.31
33|2927.96|1.9|290.12
29|1180.55|0.57|3.31
1.2|8030.06|3.03|612.87
2.4|9578.57|4.13|59.14
22|2501.53|1.16|149.25
23|1695.97|1.34|124.28
10|2138.38|4.58|1.69
66|2905.95|1.69|70.25
64|499.89|0.1|29.24
36|624.39|0.19|78.11
19|4011.3|1.57|2.57
0.3|476.56|0.13|183.64
0.4|56928.82|10.54|487.13
3.6|31287.61|8.03|16.18
25|1517.8|0.79|46.49
90|358.19|0.05|11.91
0.6|1376.86|0.64|165.92
0.9|96880.51|11.68|13.05
44|22963.38|16.1|8.57
6.7|1042.8|0.98|211.57
6.1|9793.84|10.33|43.97
85|7008.99|2.11|47.06
4.3|1223.2|0.73|14.44
5.3|3059.99|0.74|15.22
31|4208.87|1.43|22.38
2.3|1929.13|0.87|302.84
2.5|14001.45|8.26|124.47
1.3|24815.61|5.27|115.43
6.1|82990.07|46.68|119.63
15|10136.47|10.37|89.33
7.9|11635.26|4.66|8.72
19|491.94|12.01|395.23
6.3|14462.7|0.06|196.51
2.1|6872.48|4.88|283.16
1.9|6370.44|2.29|279.91
0.9|3375.82|2.08|64.82
0.6|1149.31|1.04|170.41
23|19436.86|0.52|12.44
3.3|1093.72|16.09|63.52
21|11122.86|0.42|189.03
2.3|453.74|7.97|76.5
52|39721.05|0.12|6913.42
2.1|18650.36|7.47|111.83
0.8|27501.81|7.01|100.36
1.7|1208.35|8.59|17.99
11|5817.28|0.36|40.85
57|20474.89|10.09|504.47
0.8|35578.74|7.17|92.13
5.4|2054.49|0.62|316.01
25|1248.36|0.34|18.38
3|6973.1|3.92|3.25
46|2808.75|0.95|67.08
0.7|55746.84|5.33|22.47
0.5|72119.56|5.28|193.53
8.4|711.51|0.4|51.83
79|657.73|0.14|48.37
12|4384.78|3.84|130.07
2.4|4821.54|4.57|81.46
86|673.37|0.2|69.33
9.4|522.63|0.28|111.29
1.2|3398.88|1.18|142.8
1.9|21188.12|35.46|256.41
2.9|4342.82|2.4|66.99
1.2|10382.15|4.04|91.4
20|3918.93|11.56|10.46
20|459.11|0.1|155.22
23|3891.04|6.72|79.85
0.7|45720.02|22.8|82.54
0.7|46523.27|8.41|255.47
0.2|48401.43|18.49|33.24
1.4|9062.29|2.47|19.15
15|1082.29|4.36|64.18
14|2698.02|0.42|18.49
2.4|11224.65|6.37|31.88
24|1164.61|1.39|274.51
11|1205.54|1|42.28
32|1365.72|0.17|17.64
24|327.2|0.58|34.89
