8.7|1043.3|0.95|220.58
5.8|8978.99|10.57|44.5
86|7987.06|2.53|48.7
4.6|1418.92|0.68|15.12
8.2|3225.59|0.82|15.63
27|5021.25|1.96|22.95
1.6|2145.24|0.91|312.03
2.1|12599.52|8.31|124.21
0.1|22540|4.55|115.44
6.1|70870.23|41.13|152.07
14|8297.48|11.47|88.01
7.4|10674.99|3.92|8.72
16|553.6|11.73|417.25
8.1|13466.83|0.06|201.35
2.5|7000.64|4.97|290.81
0.7|6231.71|2.27|280.3
5.7|3530.57|2.01|65.73
0.7|1155.51|1.1|178
11|18753.98|0.58|13.07
3|996.71|18.53|67.3
22|10804.68|0.6|195.15
0|453.02|7.68|80.02
43|46569.68|0.13|7231.81
2|16601.6|8.66|112.11
0.7|23438.87|6.72|101.72
1|1276.35|7.53|18.8
8.8|7392.87|0.37|42.02
54|22151.21|9.34|508.18
0.9|30737.83|5.82|93.15
5|2819.65|0.68|320.83
22|1421.53|0.35|19.43
3.2|8430.91|5.07|3.32
37|3793.66|0.87|69.37
0.4|52076.43|5.55|22.85
0.4|74277.12|4.98|198.02
5|744.18|0.34|54.17
75|708.52|0.16|51.53
11|5111.91|4.33|130.54
1.7|4561.18|4.17|81.78
42|884.28|0.22|71.09
11|496.48|0.41|117.5
1|3554.08|1.13|144.37
1.5|16684.01|36.07|258.89
2.5|4176.59|2.62|68.48
1|10111.19|4.12|93.95
15|4479.01|11.36|10.73
18|608.95|0.12|165.32
17|2965.14|6.64|79.18
0.5|34341.91|19.31|99.63
0.6|38708.68|7.86|259.44
0.2|48374.09|17.48|33.82
1.4|11938.28|1.89|19.28
13|1377.08|3.65|67.14
10|2965.75|0.51|19.38
2.4|13581.35|6.52|32.87
22|1333.58|1.69|280.36
7.1|1310.05|0.99|44.68
24|1456.13|0.19|18.72
12|674.27|0.66|36.12
