2.3|4291.88|2.44|69.25
1.3|10538.72|4.36|95.52
14|5724.54|12.26|10.87
14|597.52|0.12|170.86
16|3569.76|6.27|78.9
0.5|39901.22|18.27|104.48
0.5|41243.12|7.08|261.48
0.2|49781.8|17.02|34.08
1.4|14166.56|2.29|19.34
13|1564.97|3.87|68.97
11|3275.02|0.55|19.84
2|10754.59|6.08|33.36
21|1542.67|1.84|283.36
7|1350.38|0.81|45.9
30|1635.59|0.2|19.29
14|768.56|0.82|36.85
